P6_HChinese_SA1_2018_Catholic_High_Exam_Papers,False,False
P6-Chinese-SA2-2007-Pei-Chun,False,True
P6_HCL_2019_SA1_Tao_Nan,False,False
P6-Chinese-SA1-2017-Singapore-Chinese-Girls,True,False
P6-Chinese-SA1-2017-Raffles-Girls,True,False
P6-Chinese-SA2-2010-Maha-Bodhi,True,False
P6-Higher-Chinese-CA1-2017-Anglo-Chinese,False,False
P6-Chinese-SA2-2017-CHIJ,True,False
P6-Higher-Chinese-SA1-2014-ACS,False,False
P6-Higher-Chinese-2021-SA2-Rosyth,False,False
P6_Chinese_SA1_2018_ACS_Exam_Papers,False,True
P6-Chinese-SA2-2004-Nan-Hua,False,False
P6-Chinese-SA2-2014-Nan-Hua,True,False
P6-Chinese-SA2-2017-Methodist-Girls,True,False
P6-Higher-Chinese-2021-SA1-Nan-Hua,False,False
P6_Chinese_SA2_2020_ACS_Exam_Papers,True,False
P6-Higher-Chinese-SA2-2014-Rosyth,False,False
P6-Higher-Chinese-SA2-2011-Raffles-Girls,False,False
P6-Chinese-CA1-2011-Nanyang,True,False
P6-Chinese-SA1-2017-Nanyang,True,False
P6-Chinese-SA1-2009-Ai-Tong,False,True
java-samples-P6-Chinese-SA2-Prelim-2013-Catholic-High,False,True
P6-Chinese-SA2-2014-Raffles-Girls,True,False
P6-Chinese-SA2-2017-Red-Swastika,True,False
P6_2019_Chinese_SA1_River-Valley,True,False
P6-Chinese-2021-SA1-Methodist-Girls,True,False
P6-Chinese-SA1-2016-Rosyth,True,False
P6_2019_Chinese_SA1_CHIJ,True,False
P6_2019_Chinese_SA1_Maha-Bodhi,True,False
P6-Chinese-CA1-2016-Anglo-Chinese,True,False
P6_HCL_2019_SA2_CHIJ,False,False
P6-Chinese-SA2-2008-Anglo-Chinese,False,True
P6-Chinese-SA1-2008-Rosyth,False,False
java-samples-P6-Chinese-SA1-2013-Nanyang,True,False
P6-Chinese-CA1-2009-CHIJ,False,True
P6-Chinese-SA1-2012-Tao-Nan,True,False
P6-Chinese-SA1-2014-MGS,True,False
P6-Higher-Chinese-CA1-2014-MGS,False,False
P6-Chinese-2021-SA2-Maris-Stella,True,False
P6-Higher-Chinese-SA2-2010-RGS,False,False
P6_HCL_2019_SA2_Pei_Chun,False,False
P6-Chinese-SA2-2010-SHHK,True,False
P6-Chinese-SA1-2009-Nan-Hua,False,True
P6-Higher-Chinese-SA2-2017-Catholic-High,False,False
P6-Chinese-SA2-2005-Catholic-High,False,False
P6_Chinese_2022_SA2_chij,False,False
P6_Chinese_SA2_2020_Rosyth_Exam_Papers,False,False
P6_Chinese_CA1_2018_Nan_Hua_Exam_Papers,True,False
java-samples-P6-Chinese-SA2-prelims-2013-Methodist-Girls,True,False
P6-Chinese-2021-SA2-Henry-Park,True,False
P6-Higher-Chinese-2021-SA1-Ai-Tong,False,False
P6-Higher-Chinese-SA1-2010-Rosyth,False,False
P6-Chinese-2021-CA1-Rosyth,False,False
P6-Chinese-SA1-2008-Red-Swastika,False,True
java-samples-P6-Chinese-SA2-Prelims-2013-Nanyang,True,False
P6-Chinese-SA1-2004-Methodist-Girls,False,False
P6-Chinese-SA1-2011-Catholic-high,False,True
P6-Chinese-CA1-2008-Red-Swastika,False,True
P6-Chinese-SA2-2012-Rosyth,True,False
P6_Chinese_SA2_2018_Tao_Nan_Exam_Papers,True,False
P6-Chinese-CA1-2006-Ai-Tong,False,True
P6-Chinese-SA2-2004-Methodis-Girls,False,False
P6-Chinese-SA1-2006-Catholic-High,False,True
P6-Chinese-CA1-2008-Nanyang,False,True
P6-Chinese-SA1-2010-Ai-Tong,True,False
java-samples-P6-Chinese-SA2-2013-Singapore-Chinese,True,False
P6-Chinese-SA2-2016-Catholic-High,False,True
P6-Higher-Chinese-SA2-2010-SHHK,False,False
P6-Chinese-2021-SA2-Nanyang,True,False
P6_Chinese_SA2_2018_Nanyang_Exam_Papers,True,False
P6-Chinese-SA2-2016-Red-Swastika,True,False
P6-Higher-Chinese-SA2-2011-CHIJ-St-Nicholas,False,False
P6-Chinese-SA2-2011-Red-Swastika,True,False
P6_HCL_2019_SA2_Nan_Hua,False,False
2015-P6-Prelims-Chinese-Henry-Park,True,False
P6-Chinese-SA2-2007-Henry-Park,False,True
P6-Chinese-SA1-2011-MGS,True,False
P6-Higher-Chinese-2021-SA2-Tao-Nan,False,False
P6-Chinese-SA2-2006-Catholic-High,False,True
P6-Chinese-SA2-2007-Hokkien-Huay-Kuan-Five-School-Combined,False,True
