P6-Chinese-CA1-2005-Catholic-High,False
java-samples-P6-Chinese-SA2-2013-Raffles-Girls,True
P6-Chinese-SA2-2016-Pei-Hwa,True
P6-Higher-Chinese-CA1-2014-Rulang,False
P6-Chinese-2021-SA1-Raffles-Girls,True
P6-Chinese-SA1-2012-Rosyth,True
P6-Chinese-SA1-2008-Singapore-Chinese-Girls,True
P6_Chinese_SA2_2018_Pei_Hwa_Exam_Papers,True
P6_Chinese_2022_SA2_redswastika,True
P6_Chinese_2022_SA2_redswasticahcl,False
P6-Higher-Chinese-CA1-2014-CHIJ,False
P6-Higher-Chinese-SA2-2014-Maha-Bodhi,False
P6-Chinese-SA2-2016-Nan-Hua,True
P6-Chinese-SA2-2012-ACS,True
P6-Chinese-SA2-2006-Nan-Hua,True
P6_HChinese_SA2_2019_Nanyang_Exam_Papers,False
2015-P6-Prelims-Chinese-Singapore-Chinese-Girls,True
P6-Chinese-SA2-2016-Methodist-Girls,True
P6-Higher-Chinese-SA1-2017-Ai-Tong,False
P6-Higher-Chinese-SA2-2010-Rosyth,False
java-samples-P6-Chinese-SA1-2013-Raffles-Girls,True
P6-Higher-Chinese-CA1-2014-Maha-Bodhi,False
P6_Chinese_SA1_2018_Henry_Park_Exam_Papers,True
P6-Chinese-SA1-2012-Nan-Hua,True
P6-Chinese-CA1-2004-Nan-Hua,False
P6-Chinese-CA1-2014-Nan-Hua,True
P6_Chinese_SA1_2018_MGS_Exam_Papers,True
P6-Higher-Chinese-2021-SA1-Methodist-Girls,False
P6_2019_Chinese_SA1_Anglo-Chinese,True
2015-P6-Prelims-Chinese-Nanyang,False
P6_HChinese_SA2_2018_Nanyang_Exam_Papers,False
P6-Higher-Chinese-SA2-2017-Henry-Park,False
P6-Chinese-CA1-2009-Rosyth,False
P6-Chinese-SA2-2011-Nanyang,True
P6-Chinese-CA1-2014-CHIJ,True
P6-Chinese-CA1-2017-Rosyth,False
P6_Chinese_SA1_2018_Catholic_High_Exam_Papers,True
P6_Chinese_SA1_2018_SCGS_Exam_Papers,True
P6-Higher-Chinese-SA2-2010-MGS,False
P6_2019_Chinese_CA1_CHIJ,True
2015-P6-Prelims-Chinese-Methodist-Girls,True
P6_Chinese_SA2_2018_Maha_Bodhi_Exam_Papers,True
P6-Higher-Chinese-2021-SA2-Pei-Hwa,False
P6-Higher-Chinese-SA2-2017-Methodist-Girls,False
P6-Chinese-SA1-2005-Nanyang,False
P6-Chinese-SA2-2011-HenryPark,True
P6_Chinese_SA1_2018_St_Nicholas_Exam_Papers,True
P6-Higher-Chinese-SA1-2010-Nanyang,False
P6-Chinese-SA2-2016-Rosyth,True
P6_Chinese_SA2_2020_SCGS_Exam_Papers,True
P6-Chinese-SA2-2008-Rosyth,True
P6_Chinese_CA1_2018_Red_Swastika_Exam_Papers,True
P6_2019_Chinese_SA1_Maris-Stella,True
P6-Chinese-SA2-2011-ACS,True
java-samples-P6-Chinese-CA1-2013-Rosyth,False
P6-Higher-Chinese-2021-SA1-Tao-Nan,False
P6-Chinese-SA2-2009-Raffles-Girls,True
P6-Chinese-SA2-2014-Tao-Nan,True
P6-Chinese-SA2-2014-Henry-Park,True
P6-Chinese-SA1-2009-Henry-Park,True
P6-Chinese-SA1-2009-Raffles,True
P6-Higher-Chinese-SA1-2014-Rosyth,False
2015-P6-Prelims-Chinese-Raffles-Girls,True
P6_HCL_2019_SA1_Nan_Hua,False
P6_HChinese_SA2_2019_Raffles_Exam_Papers,False
P6_Chinese_SA2_2020_Red_Swastika_Exam_Papers,True
P6-Higher-Chinese-SA1-2014-Pei-Chun,False
P6-Chinese-2021-SA1-Nanyang,True
P6-Higher-Chinese-SA1-2017-Anglo-Chinese,False
P6_Chinese_CA1_2018_St_Nicholas_Exam_Papers,True
java-samples-P6-Chinese-SA1-2013-CHIJ,True
P6-Higher-Chinese-SA1-2017-Nan-Hua,False
P6-Chinese-SA2-2008-Red-Swastika,True
P6-Chinese-SA2-2008-Nanyang,True
P6-Higher-Chinese-2021-SA2-Catholic-High,False
P6_HChinese_SA2_2018_Raffles_Exam_Papers,False
P6-Chinese-2021-CA1-Henry-Park,True
2015-P6-Prelims-Chinese-Christian-Brothers,True
P6-Chinese-SA2-2010-CHIJ-St-Nic,True
P6-Chinese-SA1-2016-Anglo-Chinese,True
P6-Higher-Chinese-CA1-2011-Rosyth,False
P6-Chinese-CA1-2016-Nan-Hua,True
P6-Chinese-SA2-2010-Raffles-Girls,True
P6-Chinese-SA1-2012-Henry-Park,True
P6-Chinese-SA1-2010-Nan-Hua,True
P6_HChinese_SA1_2018_Catholic_High_Exam_Papers,False
P6-Chinese-SA2-2007-Pei-Chun,True
P6_HCL_2019_SA1_Tao_Nan,False
P6-Chinese-SA1-2017-Singapore-Chinese-Girls,True
P6-Chinese-SA1-2017-Raffles-Girls,True
P6-Chinese-SA2-2010-Maha-Bodhi,True
P6-Higher-Chinese-CA1-2017-Anglo-Chinese,False
P6-Chinese-SA2-2017-CHIJ,True
P6-Higher-Chinese-SA1-2014-ACS,False
P6-Higher-Chinese-2021-SA2-Rosyth,False
P6_Chinese_SA1_2018_ACS_Exam_Papers,True
P6-Chinese-SA2-2004-Nan-Hua,False
P6-Chinese-SA2-2014-Nan-Hua,True
P6-Chinese-SA2-2017-Methodist-Girls,True
P6-Higher-Chinese-2021-SA1-Nan-Hua,False
P6_Chinese_SA2_2020_ACS_Exam_Papers,True
P6-Higher-Chinese-SA2-2014-Rosyth,False
P6-Higher-Chinese-SA2-2011-Raffles-Girls,False
P6-Chinese-CA1-2011-Nanyang,True
P6-Chinese-SA1-2017-Nanyang,True
P6-Chinese-SA1-2009-Ai-Tong,True
java-samples-P6-Chinese-SA2-Prelim-2013-Catholic-High,True
P6-Chinese-SA2-2014-Raffles-Girls,True
P6-Chinese-SA2-2017-Red-Swastika,True
P6_2019_Chinese_SA1_River-Valley,True
P6-Chinese-2021-SA1-Methodist-Girls,True
P6-Chinese-SA1-2016-Rosyth,True
P6_2019_Chinese_SA1_CHIJ,True
P6_2019_Chinese_SA1_Maha-Bodhi,True
P6-Chinese-CA1-2016-Anglo-Chinese,True
P6_HCL_2019_SA2_CHIJ,False
P6-Chinese-SA2-2008-Anglo-Chinese,True
P6-Chinese-SA1-2008-Rosyth,False
java-samples-P6-Chinese-SA1-2013-Nanyang,True
P6-Chinese-CA1-2009-CHIJ,True
P6-Chinese-SA1-2012-Tao-Nan,True
P6-Chinese-SA1-2014-MGS,True
P6-Higher-Chinese-CA1-2014-MGS,False
P6-Chinese-2021-SA2-Maris-Stella,True
P6-Higher-Chinese-SA2-2010-RGS,False
P6_HCL_2019_SA2_Pei_Chun,False
P6-Chinese-SA2-2010-SHHK,True
P6-Chinese-SA1-2009-Nan-Hua,True
P6-Higher-Chinese-SA2-2017-Catholic-High,False
P6-Chinese-SA2-2005-Catholic-High,False
P6_Chinese_2022_SA2_chij,False
P6_Chinese_SA2_2020_Rosyth_Exam_Papers,False
P6_Chinese_CA1_2018_Nan_Hua_Exam_Papers,True
java-samples-P6-Chinese-SA2-prelims-2013-Methodist-Girls,True
P6-Chinese-2021-SA2-Henry-Park,True
P6-Higher-Chinese-2021-SA1-Ai-Tong,False
P6-Higher-Chinese-SA1-2010-Rosyth,False
P6-Chinese-2021-CA1-Rosyth,False
P6-Chinese-SA1-2008-Red-Swastika,True
java-samples-P6-Chinese-SA2-Prelims-2013-Nanyang,True
P6-Chinese-SA1-2004-Methodist-Girls,False
P6-Chinese-SA1-2011-Catholic-high,True
P6-Chinese-CA1-2008-Red-Swastika,True
P6-Chinese-SA2-2012-Rosyth,True
P6_Chinese_SA2_2018_Tao_Nan_Exam_Papers,True
P6-Chinese-CA1-2006-Ai-Tong,True
P6-Chinese-SA2-2004-Methodis-Girls,False
P6-Chinese-SA1-2006-Catholic-High,True
P6-Chinese-CA1-2008-Nanyang,True
P6-Chinese-SA1-2010-Ai-Tong,True
java-samples-P6-Chinese-SA2-2013-Singapore-Chinese,True
P6-Chinese-SA2-2016-Catholic-High,True
P6-Higher-Chinese-SA2-2010-SHHK,False
P6-Chinese-2021-SA2-Nanyang,True
P6_Chinese_SA2_2018_Nanyang_Exam_Papers,True
P6-Chinese-SA2-2016-Red-Swastika,True
P6-Higher-Chinese-SA2-2011-CHIJ-St-Nicholas,False
P6-Chinese-SA2-2011-Red-Swastika,True
P6_HCL_2019_SA2_Nan_Hua,False
2015-P6-Prelims-Chinese-Henry-Park,True
P6-Chinese-SA2-2007-Henry-Park,True
P6-Chinese-SA1-2011-MGS,True
P6-Higher-Chinese-2021-SA2-Tao-Nan,False
P6-Chinese-SA2-2006-Catholic-High,True
P6-Chinese-SA2-2007-Hokkien-Huay-Kuan-Five-School-Combined,True
P6-Chinese-SA2-2017-Tao-Nan,True
P6-Higher-Chinese-CA1-2017-Rosyth,False
P6-Chinese-SA1-2016-Catholic-High,True
P6_Chinese_2022_SA2_nanhuahcl,False
